,paper_id,target,type
0,https://openalex.org/W4285389467,Afshin Hedayat,author
1,https://openalex.org/W4285389467,"Reactor and Nuclear Safety Research School, Nuclear Science and Technology Research Institute (NSTRI) , End of North Karegar Street, P.O. Box: 14395-836 , Tehran , Iran",institution
2,https://openalex.org/W4285389467,IR,country
3,https://openalex.org/W4285389467,advanced nuclear reactors,keyword
4,https://openalex.org/W4285389467,sustainable energy supplies,keyword
5,https://openalex.org/W4285389467,non-electrical,keyword
6,https://openalex.org/W3010970006,K. Karichev,author
7,https://openalex.org/W3010970006,National Research Tomsk Polytechnic University,institution
8,https://openalex.org/W3010970006,RU,country
9,https://openalex.org/W3010970006,A. Kudrov,author
12,https://openalex.org/W3010970006,S. Lavrinenko,author
15,https://openalex.org/W3010970006,spherical fuel cell,keyword
16,https://openalex.org/W3010970006,high-temperature,keyword
17,https://openalex.org/W2931816982,Michael I. Ojovan,author
18,https://openalex.org/W2931816982,"Department of Materials, Imperial College London, United Kingdom; International Atomic Energy Agency, Wien, Austria",institution
19,https://openalex.org/W2931816982,AT,country
20,https://openalex.org/W2931816982,GB,country
21,https://openalex.org/W2931816982,William E. Lee,author
22,https://openalex.org/W2931816982,"Centre for Nuclear Engineering, Imperial College London, United Kingdom; Nuclear Futures Institute, Bangor University, United Kingdom",institution
24,https://openalex.org/W2931816982,Stepan N. Kalmykov,author
25,https://openalex.org/W2931816982,"Department of Radiochemistry, Faculty of Chemistry, Lomonosov Moscow State University, Russian Federation",institution
26,https://openalex.org/W2931816982,RU,country
27,https://openalex.org/W2931816982,energy,keyword
28,https://openalex.org/W2931816982,power,keyword
29,https://openalex.org/W4385354459,Ali Zamani Paydar,author
30,https://openalex.org/W4385354459,"Amirkabir University of Technology, Tehran, Iran",institution
31,https://openalex.org/W4385354459,IR,country
32,https://openalex.org/W4385354459,Seyed Kamal Mousavi Balgehshiri,author
35,https://openalex.org/W4385354459,Bahman Zohuri,author
36,https://openalex.org/W4385354459,"Golden Gate University, San Francisco, CA, United States",institution
37,https://openalex.org/W4385354459,US,country
38,https://openalex.org/W4385354459,fission,keyword
39,https://openalex.org/W4385354459,pipe,keyword
40,https://openalex.org/W4385354280,Ali Zamani Paydar,author
41,https://openalex.org/W4385354280,"Amirkabir University of Technology, Tehran, Iran",institution
42,https://openalex.org/W4385354280,IR,country
43,https://openalex.org/W4385354280,Seyed Kamal Mousavi Balgehshiri,author
46,https://openalex.org/W4385354280,Bahman Zohuri,author
47,https://openalex.org/W4385354280,"Golden Gate University, San Francisco, CA, United States",institution
48,https://openalex.org/W4385354280,US,country
49,https://openalex.org/W4385354280,nuclear thermal hydraulics,keyword
50,https://openalex.org/W4385354280,safety,keyword
51,https://openalex.org/W4385354280,heat,keyword
52,https://openalex.org/W2398377145,A.G. Kalashnikov,author
53,https://openalex.org/W2398377145,"Joint Stock Company ""State Scientific Centre of the Russian Federation – Institute for Physics and Power Engineering named after A. I. Leypunsky"" (IPPE), 1, Bondarenko Sq., Obninsk, Kaluga Region, 249033 Russia",institution
54,https://openalex.org/W2398377145,RU,country
55,https://openalex.org/W2398377145,A.L. Moseev,author
58,https://openalex.org/W2398377145,V.M. Dekusar,author
61,https://openalex.org/W2398377145,V.V. Korobeynikov,author
64,https://openalex.org/W2398377145,P.A. Moseev,author
67,https://openalex.org/W2398377145,nuclear fuel cycle,keyword
68,https://openalex.org/W2398377145,cycle code,keyword
69,https://openalex.org/W2398377145,nuclear fuel,keyword
70,https://openalex.org/W2486603451,S. Katyshev,author
71,https://openalex.org/W2486603451,Ural Federal University >  >  >  >,institution
72,https://openalex.org/W2486603451,RU,country
73,https://openalex.org/W2486603451,L. Teslyuk,author
76,https://openalex.org/W2486603451,ionic melts,keyword
77,https://openalex.org/W3196180701,T. S. Dikova,author
78,https://openalex.org/W3196180701,"National Research Nuclear University MEPhI (Moscow Engineering Physics Institute), 31 Kashirskoe shosse, 115409 Moscow, Russia",institution
79,https://openalex.org/W3196180701,RU,country
80,https://openalex.org/W3196180701,Yu E. Karazhelevskaya,author
83,https://openalex.org/W3196180701,A. M. Terekhova,author
86,https://openalex.org/W3196180701,reactor,keyword
87,https://openalex.org/W3196180701,cm,keyword
88,https://openalex.org/W2031265405,A.V. Zrodnikov,author
89,https://openalex.org/W2031265405,"State Scientific Center of Russian Federation Institute for Physics and Power Engineering, 1 Bondarenko sq., Obninsk 249033, Kaluga Region, Russia",institution
90,https://openalex.org/W2031265405,RU,country
91,https://openalex.org/W2031265405,G.I. Toshinsky,author
94,https://openalex.org/W2031265405,O.G. Komlev,author
97,https://openalex.org/W2031265405,Yu.G. Dragunov,author
98,https://openalex.org/W2031265405,"Experimental Design Bureau “Gidropress”, 21 Ordzhonikidze st., Podolsk 142103, Moscow Region, Russia",institution
100,https://openalex.org/W2031265405,V.S. Stepanov,author
103,https://openalex.org/W2031265405,N.N. Klimov,author
106,https://openalex.org/W2031265405,I.I. Kopytov,author
107,https://openalex.org/W2031265405,"“Atomenergoproekt” Building 1, 7 Bakuninskaya st., Moscow, B-5, 107005, Russia",institution
109,https://openalex.org/W2031265405,V.N. Krushelnitsky,author
112,https://openalex.org/W2031265405,nuclear power development,keyword
113,https://openalex.org/W2031265405,fast reactors,keyword
114,https://openalex.org/W2031265405,multi-purpose,keyword
115,https://openalex.org/W2125398595,Y.A. Svistunov,author
116,https://openalex.org/W2125398595,"D. V. Efremov Science Research Institute of Electrophysical Apparatus, Saint Petersburg, Russia",institution
117,https://openalex.org/W2125398595,RU,country
118,https://openalex.org/W2125398595,M.F. Vorogushin,author
121,https://openalex.org/W2125398595,optimization,keyword
122,https://openalex.org/W2125398595,nuclear,keyword
123,https://openalex.org/W2125398595,energetics,keyword
124,https://openalex.org/W2399326571,Salah Ud-Din Khan,author
125,https://openalex.org/W2399326571,"Sustainable Energy Technologies Center, King Saud University, P.O. Box 800, Riyadh 11421, Saudi Arabia",institution
126,https://openalex.org/W2399326571,SA,country
127,https://openalex.org/W2399326571,Shahab Ud-Din Khan,author
128,https://openalex.org/W2399326571,"Institute of Plasma Physics, Chinese Academy of Sciences, Hefei, Anhui, PR China",institution
129,https://openalex.org/W2399326571,CN,country
130,https://openalex.org/W2399326571,Sajjad Haider,author
131,https://openalex.org/W2399326571,"Department of Chemical Engineering, College of Engineering, King Saud University, P.O. Box 800, Riyadh 11421,Saudi Arabia",institution
133,https://openalex.org/W2399326571,Abdelrahman El-Leathy,author
134,https://openalex.org/W2399326571,"Department of Mechanical Engineering, College of Engineering, King Saud University, P.O. Box 800, Riyadh 11421, Saudi Arabia; Mechanical Power Engineering Department, Faculty of Engineering, El-Mataria, Helwan University, Cairo, Egypt",institution
135,https://openalex.org/W2399326571,EG,country
137,https://openalex.org/W2399326571,Usman Ali Rana,author
140,https://openalex.org/W2399326571,Syed Noman Danish,author
143,https://openalex.org/W2399326571,Ramzan Ullah,author
144,https://openalex.org/W2399326571,"Department of Physics, COMSATS Institute of Information Technology, Islamabad 45550, Pakistan; Shanghai Ultra-Precision Optical Manufacturing Engineering Center, Department of Optical Science and Engineering, Fudan University, Shanghai 200433, China",institution
146,https://openalex.org/W2399326571,PK,country
147,https://openalex.org/W2399326571,desalination system,keyword
148,https://openalex.org/W2399326571,small modular nuclear reactor,keyword
149,https://openalex.org/W2399326571,middle east,keyword
150,https://openalex.org/W2399326571,africa,keyword
151,https://openalex.org/W2399326571,techno-economic,keyword
152,https://openalex.org/W2006508698,F. Zareian Ronizi,author
153,https://openalex.org/W2006508698,"Faculty of Energy Engineering and Physics, Amirkabir University of Technology (Tehran Polytechnic), Hafez Street, Tehran, Iran",institution
154,https://openalex.org/W2006508698,IR,country
155,https://openalex.org/W2006508698,A.H. Fadaei,author
158,https://openalex.org/W2006508698,S. Setayeshi,author
161,https://openalex.org/W2006508698,A.R. Shahidi,author
162,https://openalex.org/W2006508698,"Atomic Energy Organization of Iran (AEOI), North Kargar Street, Tehran, Iran",institution
164,https://openalex.org/W2006508698,fuel lattice pitch,keyword
165,https://openalex.org/W2006508698,neutronic parameters,keyword
166,https://openalex.org/W2006508698,reactor performance,keyword
167,https://openalex.org/W2585185224,M. Zaidabadi nejad,author
168,https://openalex.org/W2585185224,"Department of Nuclear Engineering, Faculty of Advanced Sciences and Technologies, University of Isfahan, 81746-73441 Isfahan, Iran",institution
169,https://openalex.org/W2585185224,IR,country
170,https://openalex.org/W2585185224,G.R. Ansarifar,author
173,https://openalex.org/W2585185224,multipoint reactors model,keyword
174,https://openalex.org/W2585185224,adaptive robust control,keyword
175,https://openalex.org/W2585185224,axial offset,keyword
176,https://openalex.org/W2585185224,nuclear reactors,keyword
177,https://openalex.org/W2585185224,load-following,keyword
178,https://openalex.org/W4256124764,A Salar Elahi,author
179,https://openalex.org/W4256124764,"Plasma Physics Research Center, Science and Research Branch, Islamic Azad University, Tehran, Iran",institution
180,https://openalex.org/W4256124764,IR,country
181,https://openalex.org/W4256124764,M Ghoranneviss,author
184,https://openalex.org/W4256124764,Claude Deutsch,author
185,https://openalex.org/W4256124764,"CNRS Research Center, Paris, France",institution
186,https://openalex.org/W4256124764,FR,country
187,https://openalex.org/W4256124764,M Waseem Ahmed,author
188,https://openalex.org/W4256124764,"Department of Physics, North Carolina Central University (NCCU), Durham, NC, USA",institution
189,https://openalex.org/W4256124764,US,country
190,https://openalex.org/W2774738975,Svetlana Maykova,author
191,https://openalex.org/W2774738975,"National Research Tomsk polytechnic university, 634050 Tomsk, Russia",institution
192,https://openalex.org/W2774738975,RU,country
193,https://openalex.org/W2774738975,Vassily Borisov,author
196,https://openalex.org/W2774738975,Aleksandra Antonova,author
199,https://openalex.org/W2774738975,Aleksandr Vorobiev,author
202,https://openalex.org/W2774738975,Alexey Abramovskikh,author
205,https://openalex.org/W2774738975,regenerative feed water,keyword
206,https://openalex.org/W2774738975,kind resuperheat,keyword
207,https://openalex.org/W2774738975,thermodynamic efficiency,keyword
208,https://openalex.org/W2774738975,reactor,keyword
209,https://openalex.org/W2774738975,steam-coolant,keyword
210,https://openalex.org/W4210418310,A Moseev,author
211,https://openalex.org/W4210418310,A.I. Leypunsky Institute for Physics and Power Engineering,institution
212,https://openalex.org/W4210418310,RU,country
213,https://openalex.org/W4210418310,V Dekusar,author
216,https://openalex.org/W4210418310,V Korobeinikov,author
219,https://openalex.org/W4210418310,V Eliseev,author
222,https://openalex.org/W4210418310,nuclear energy system,keyword
223,https://openalex.org/W4210418310,potential,keyword
224,https://openalex.org/W4210418310,two-component,keyword
225,https://openalex.org/W3021220781,A. V. Gulevich,author
226,https://openalex.org/W3021220781,"Joint-Stock Company State Scientific Center of the Russian Federation Physics and Power Institute, Obninsk, Russia",institution
227,https://openalex.org/W3021220781,RU,country
228,https://openalex.org/W3021220781,V. M. Dekusar,author
231,https://openalex.org/W3021220781,A. A. Kamaev,author
234,https://openalex.org/W3021220781,D. A. Klinov,author
237,https://openalex.org/W3021220781,A. L. Moseev,author
240,https://openalex.org/W3021220781,B. A. Vasiliev,author
241,https://openalex.org/W3021220781,,institution
242,https://openalex.org/W3021220781,A. V. Vasyaev,author
244,https://openalex.org/W3021220781,S. F. Shepelev,author
246,https://openalex.org/W3021220781,fast sodium reactors,keyword
247,https://openalex.org/W3021220781,nuclear fuel cycle,keyword
248,https://openalex.org/W3021220781,power system,keyword
249,https://openalex.org/W2765291943,M. Zaidabadinejad,author
250,https://openalex.org/W2765291943,"Department of Nuclear Engineering, Faculty of Advanced Sciences & Technologies, University of Isfahan, Postal Code: 81746-73441, Isfahan, Iran",institution
251,https://openalex.org/W2765291943,IR,country
252,https://openalex.org/W2765291943,G. R. Ansarifar,author
255,https://openalex.org/W2765291943,robust observer,keyword
256,https://openalex.org/W2765291943,multipoint reactors model,keyword
257,https://openalex.org/W2765291943,axial offset,keyword
258,https://openalex.org/W2765291943,lyapunov approach,keyword
259,https://openalex.org/W2765291943,nuclear reactors,keyword
260,https://openalex.org/W2765291943,pressurized-water,keyword
261,https://openalex.org/W3151850153,Vyacheslav S. Kostarev,author
262,https://openalex.org/W3151850153,"Ural Federal University Named After the First President of Russia B. N. Yeltsin,Nuclear Power Plants and Renewable Energy Sources Department,Ekaterinburg,Russian Federation",institution
263,https://openalex.org/W3151850153,RU,country
264,https://openalex.org/W3151850153,Ivan A. Shirmanov,author
267,https://openalex.org/W3151850153,Danil N. Litvinov,author
270,https://openalex.org/W3151850153,Sergey E. Shcheklein,author
273,https://openalex.org/W3151850153,nuclear fuel usage,keyword
274,https://openalex.org/W3151850153,nuclear fuel,keyword
275,https://openalex.org/W3151850153,steam,keyword
276,https://openalex.org/W3151850153,vver-type,keyword
277,https://openalex.org/W3151850153,fossil-fired,keyword
278,https://openalex.org/W4210472392,V Dekusar,author
279,https://openalex.org/W4210472392,A.I. Leypunsky Institute for Physics and Power Engineering,institution
280,https://openalex.org/W4210472392,RU,country
281,https://openalex.org/W4210472392,A Zrodnikov,author
284,https://openalex.org/W4210472392,V Eliseev,author
287,https://openalex.org/W4210472392,A Moseev,author
290,https://openalex.org/W4210472392,reactor utilization,keyword
291,https://openalex.org/W4210472392,americium,keyword
292,https://openalex.org/W4210472392,accumulation,keyword
293,https://openalex.org/W3175869395,G G Kulikov,author
294,https://openalex.org/W3175869395,"Institute of Nuclear Physics and Engineering, National Research Nuclear University MEPhI (Moscow Engineering Physics Institute), Kashirskoe shosse, 31, Moscow, 115409, Russian Federation",institution
295,https://openalex.org/W3175869395,RU,country
296,https://openalex.org/W3175869395,A N Shmelev,author
299,https://openalex.org/W3175869395,V A Apse,author
302,https://openalex.org/W3175869395,E G Kulikov,author
305,https://openalex.org/W3175869395,thermonuclear reactors,keyword
306,https://openalex.org/W2997544731,R Pioro,author
307,https://openalex.org/W2997544731,"Faculty of Physics, Lomonosov Moscow State University",institution
308,https://openalex.org/W2997544731,RU,country
309,https://openalex.org/W2997544731,TJ,country
310,https://openalex.org/W2997544731,A Zvorykin,author
311,https://openalex.org/W2997544731,National Technical University of Ukraine “Igor Sikorsky Kiev Polytechnic Institute”,institution
312,https://openalex.org/W2997544731,UA,country
313,https://openalex.org/W2997544731,R Machrafi,author
314,https://openalex.org/W2997544731,University of Ontario Institute of Technology,institution
315,https://openalex.org/W2997544731,CA,country
316,https://openalex.org/W2997544731,I Pioro,author
319,https://openalex.org/W2997544731,nuclear-power nuclear-power,keyword
320,https://openalex.org/W2997544731,future trends,keyword
321,https://openalex.org/W2997544731,industry,keyword
322,https://openalex.org/W2288314849,E.N. Avrorin,author
323,https://openalex.org/W2288314849,"Russian Federal Nuclear Center – Research Institute of Technical Physics named afteracademician E.L. Zababakhin, Snezhinsk, Chelyabinsk region, Russia",institution
324,https://openalex.org/W2288314849,RU,country
325,https://openalex.org/W2288314849,A.N. Chebeskov,author
326,https://openalex.org/W2288314849,"State Scientific Center of the Russian Federation – Institute for Physics and PowerEngineering named after A. I. Leypunsky, Obninsk, Kaluga region, Russia",institution
328,https://openalex.org/W2288314849,fast reactors,keyword
329,https://openalex.org/W2898366774,R. Pioro,author
330,https://openalex.org/W2898366774,"Lomonosov Moscow State University, #R##N#Moscow, Russia",institution
331,https://openalex.org/W2898366774,RU,country
332,https://openalex.org/W2898366774,A. Zvorykin,author
333,https://openalex.org/W2898366774,"National Technical University of Ukraine, Kyiv, UKRAINE",institution
334,https://openalex.org/W2898366774,UA,country
335,https://openalex.org/W2898366774,R. Machrafi,author
336,https://openalex.org/W2898366774,", University of Ontario Institute of Technology, Oshawa, ON, Canada",institution
337,https://openalex.org/W2898366774,CA,country
338,https://openalex.org/W2898366774,I. Pioro,author
341,https://openalex.org/W2898366774,future developments,keyword
342,https://openalex.org/W2898366774,industry,keyword
343,https://openalex.org/W2898366774,nuclear-power,keyword
344,https://openalex.org/W3008168727,M. Zaidabadi nejad,author
345,https://openalex.org/W3008168727,"Department of Nuclear Engineering, University of Isfahan, Postal Code: 81746-73441, Isfahan, Iran",institution
346,https://openalex.org/W3008168727,IR,country
347,https://openalex.org/W3008168727,G.R. Ansarifar,author
350,https://openalex.org/W3008168727,reactors,keyword
351,https://openalex.org/W3008168727,axial power distribution,keyword
352,https://openalex.org/W3008168727,observer,keyword
353,https://openalex.org/W3008168727,feedback-linearization,keyword
354,https://openalex.org/W2263439983,Gang Li,author
355,https://openalex.org/W2263439983,"Graduate School at Shenzhen, Tsinghua University, Shenzhen 518055, China; Tsinghua National Laboratory for Information Science and Technology, Beijing 100084, China",institution
356,https://openalex.org/W2263439983,CN,country
357,https://openalex.org/W2263439983,Xueqian Wang,author
360,https://openalex.org/W2263439983,Bin Liang,author
363,https://openalex.org/W2263439983,Xiu Li,author
366,https://openalex.org/W2263439983,Bo Zhang,author
367,https://openalex.org/W2263439983,"School of Astronautics, Harbin Institute of Technology, Harbin 150001, China; Tsinghua National Laboratory for Information Science and Technology, Beijing 100084, China",institution
369,https://openalex.org/W2263439983,Yu Zou,author
372,https://openalex.org/W2263439983,nuclear reactor cores,keyword
373,https://openalex.org/W2263439983,electricity generation,keyword
374,https://openalex.org/W2340345969,Yican Wu,author
375,https://openalex.org/W2340345969,"Key Laboratory of Neutronics and Radiation Safety, Institute of Nuclear Energy Safety Technology, Chinese Academy of Sciences, Hefei 230031, China",institution
376,https://openalex.org/W2340345969,CN,country
377,https://openalex.org/W2340345969,reactor,keyword
378,https://openalex.org/W2340345969,lead-based,keyword
379,https://openalex.org/W1968301541,G.I. Toshinsky,author
380,https://openalex.org/W1968301541,"State Scientific Center of Russian Federation, Institute for Physics and Power Engineering, 1, Bondarenko sq., Obninsk, Kaluga rg., 249033, Russia",institution
381,https://openalex.org/W1968301541,RU,country
382,https://openalex.org/W1968301541,O.G. Komlev,author
385,https://openalex.org/W1968301541,K.G. Mel’nikov,author
388,https://openalex.org/W1968301541,sustainable nuclear power development,keyword
389,https://openalex.org/W1968301541,nuclear power technologies,keyword
390,https://openalex.org/W2903090042,A. P. Soloveva,author
391,https://openalex.org/W2903090042,"Student of Master Program, National Research Nuclear University MEPhI, Moscow, Russia",institution
392,https://openalex.org/W2903090042,RU,country
393,https://openalex.org/W2903090042,Y. A. Ulyanin,author
394,https://openalex.org/W2903090042,"First Deputy Director General, TENEX (Rosatom Company), Moscow, Russia",institution
396,https://openalex.org/W2903090042,V. V. Kharitonov,author
397,https://openalex.org/W2903090042,"Professor, Dr. Sci. (Phys.-Math.), National Research Nuclear University MEPhI, Moscow, Russia",institution
399,https://openalex.org/W2903090042,nuclear power plants,keyword
400,https://openalex.org/W2903090042,forecasting,keyword
401,https://openalex.org/W1982929533,A.V. Miroshnichenko,author
402,https://openalex.org/W1982929533,"Tomsk Polytechnic University, Tomsk, Russia",institution
403,https://openalex.org/W1982929533,RU,country
404,https://openalex.org/W1982929533,temperature,keyword
405,https://openalex.org/W1982929533,multi-dimensional,keyword
406,https://openalex.org/W2969359964,Gulevich Av,author
407,https://openalex.org/W2969359964,A.I. Leypunsky Institute for Physics and Power Engineering,institution
408,https://openalex.org/W2969359964,RU,country
