,paper_id,target,type
317,https://openalex.org/W2591711495,fuel,keyword
318,https://openalex.org/W2074886477,C. McClinton,author
319,https://openalex.org/W2074886477,"NASA, Langley Research Center, Hampton, VA",institution
320,https://openalex.org/W2074886477,US,country
321,https://openalex.org/W2074886477,A. Rondakov,author
322,https://openalex.org/W2074886477,"Central Institute of Aviation Motors, Moscow, Russia",institution
323,https://openalex.org/W2074886477,RU,country
324,https://openalex.org/W2074886477,V. Semenov,author
327,https://openalex.org/W2074886477,V. Kopehenov,author
330,https://openalex.org/W2074886477,scramjet flight test engine,keyword
331,https://openalex.org/W2074886477,comparative flow path analysis,keyword
332,https://openalex.org/W2074886477,axisymmetric hydrogen,keyword
333,https://openalex.org/W2074886477,design assessment,keyword
334,https://openalex.org/W1993199891,R. T. Voland,author
335,https://openalex.org/W1993199891,"NASA, Langley Research Center, Hampton, VA",institution
336,https://openalex.org/W1993199891,US,country
337,https://openalex.org/W1993199891,A. H. Auslender,author
340,https://openalex.org/W1993199891,M. K. Smart,author
341,https://openalex.org/W1993199891,"Lockheed Martin Engineering Sciences, Hampton, VA",institution
343,https://openalex.org/W1993199891,A. S. Roudakov,author
344,https://openalex.org/W1993199891,"Central Inst. of Aviation Motors, Moscow, Russia",institution
345,https://openalex.org/W1993199891,RU,country
346,https://openalex.org/W1993199891,V. L. Semenov,author
349,https://openalex.org/W1993199891,V. Kopchenov,author
352,https://openalex.org/W1993199891,scramjet flight,keyword
353,https://openalex.org/W1993199891,ciam/nasa mach,keyword
354,https://openalex.org/W1993199891,ground,keyword
355,https://openalex.org/W1993199891,test,keyword
356,https://openalex.org/W2000874959,A M Starik,author
357,https://openalex.org/W2000874959,"Central Institute of Aviation Motors, Scientific-Educational Center ‘Physical and Chemical Kinetics and Combustion’, Aviamotornaya st. 2, Moscow 111116, Russia",institution
358,https://openalex.org/W2000874959,RU,country
359,https://openalex.org/W2000874959,L V Bezgin,author
362,https://openalex.org/W2000874959,V I Kopchenov,author
365,https://openalex.org/W2000874959,B I Loukhovitski,author
368,https://openalex.org/W2000874959,A S Sharipov,author
371,https://openalex.org/W2000874959,N S Titova,author
374,https://openalex.org/W2000874959,scramjet combustor,keyword
375,https://openalex.org/W2000874959,combustion performance,keyword
376,https://openalex.org/W2000874959,oxygen molecules,keyword
377,https://openalex.org/W2000874959,electric-discharge-activated,keyword
378,https://openalex.org/W4205324936,Igor Bedarev,author
379,https://openalex.org/W4205324936,"Khristianovich Institute of Theoretical and Applied Mechanics SB RAS Novosibirsk, Russian Federation",institution
380,https://openalex.org/W4205324936,RU,country
381,https://openalex.org/W4205324936,Valentin Temerbekov,author
382,https://openalex.org/W4205324936,"Khristianovich Institute of Theoretical and Applied Mechanics SB RAS Novosibirsk, Russian Federation Novosibirsk State Technical University Novosibirsk, Russian Federation",institution
384,https://openalex.org/W4205324936,Aleksandr Fedorov,author
385,https://openalex.org/W4205324936,"Khristianovich Institute of Theoretical and Applied Mechanics SB RAS Novosibirsk, Russian Federation, Novosibirsk State University Novosibirsk, Russian Federation Novosibirsk State Technical University Novosibirsk, Russian Federation",institution
387,https://openalex.org/W4205324936,Kristina Rylova,author
390,https://openalex.org/W4205324936,ignition initiation,keyword
391,https://openalex.org/W2268654036,Wei Huang,author
392,https://openalex.org/W2268654036,"Science and Technology on Scramjet Laboratory, National University of Defense Technology, Changsha, Hunan 410073, People's Republic of China",institution
393,https://openalex.org/W2268654036,CN,country
394,https://openalex.org/W2268654036,Li Yan,author
397,https://openalex.org/W2268654036,ram–scram transition mechanism,keyword
398,https://openalex.org/W2268654036,strut-based,keyword
399,https://openalex.org/W2268654036,dual-mode,keyword
400,https://openalex.org/W3023575922,Gautam Choubey,author
401,https://openalex.org/W3023575922,"Department of Mechanical Engineering, Institute of Infrastructure Technology Research and Management (IITRAM), Gujarat, 380026, India",institution
402,https://openalex.org/W3023575922,IN,country
403,https://openalex.org/W3023575922,Yuvarajan D,author
404,https://openalex.org/W3023575922,"Department of Mechanical Engineering, Madanapalle Institute of Technology and Science, Andhra Pradesh, 517325, India",institution
406,https://openalex.org/W3023575922,Wei Huang,author
407,https://openalex.org/W3023575922,"Science and Technology on Scramjet Laboratory, National University of Defense Technology, Changsha, 410073, Hunan, PR China",institution
408,https://openalex.org/W3023575922,CN,country
409,https://openalex.org/W3023575922,Li Yan,author
412,https://openalex.org/W3023575922,Houman Babazadeh,author
413,https://openalex.org/W3023575922,"Faculty of Environment and Labour Safety, Ton Duc Thang University, Ho Chi Minh City, Viet Nam",institution
414,https://openalex.org/W3023575922,VN,country
415,https://openalex.org/W3023575922,K.M. Pandey,author
416,https://openalex.org/W3023575922,"Department of Mechanical Engineering, National Institute of Technology Silchar, Assam, India",institution
418,https://openalex.org/W3023575922,scramjet engines,keyword
419,https://openalex.org/W3023575922,hydrogen,keyword
420,https://openalex.org/W3023575922,fuel,keyword
421,https://openalex.org/W3047542899,Gautam Choubey,author
422,https://openalex.org/W3047542899,"Department of Mechanical Engineering, Institute of Infrastructure Technology Research and Management (IITRAM), Gujarat, 380026, India",institution
423,https://openalex.org/W3047542899,IN,country
424,https://openalex.org/W3047542899,Devarajan Yuvarajan,author
425,https://openalex.org/W3047542899,"Department of Mechanical Engineering, Madanapalle Institute of Technology and Science, Andhra Pradesh, 517325, India",institution
427,https://openalex.org/W3047542899,Wei Huang,author
428,https://openalex.org/W3047542899,"Science and Technology on Scramjet Laboratory, National University of Defense Technology, Changsha, Hunan, 410073, China",institution
429,https://openalex.org/W3047542899,CN,country
430,https://openalex.org/W3047542899,Ahmad Shafee,author
431,https://openalex.org/W3047542899,"Division of Computational Physics, Institute for Computational Science, Ton Duc Thang University, Ho Chi Minh City, Viet Nam",institution
